time,open,high,low,close,EMA,EMA,ATR,成交量,均量,■ 正常,■ 没劲了(动力耗尽),■ 蓄力(量大不动),■ 假突破(冲高被打),■ 假跌破(探底弹回),■ 拉锯(多空对打),RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
1774240200,4368.49,4382.22,4360.32,4375.765,4396.99541982618,4463.218500831482,30.83104892389912,15132,22890.01497318525,0,0,0,0,0,0,39.76827042931057,,,,,,,,
1774241100,4375.825,4376.87,4349.91,4367.97,4394.356745296527,4459.483265504757,30.5545454293349,16352,22267.34688050094,0,0,0,0,0,0,38.10086532025508,,,,,,,,
1774242000,4367.92,4380.155,4366.265,4372.855,4392.402041178661,4456.086078622217,29.36422075581094,13794,21460.361463310375,0,0,0,0,0,0,39.80421433459668,,,,,39.80421433459668,,39.80421433459668,
1774242900,4372.86,4374.415,4351.6,4356.325,4389.122310162419,4452.173879460562,28.896419273252985,16491,20987.088942995102,0,0,0,0,0,0,36.176458237240304,,,,,,,,
1774243800,4356.31,4356.36,4320.28,4322.17,4383.03573651129,4447.0756881091675,29.40953218230634,32932,22124.69951985271,0,0,0,0,0,0,30.076785173438296,,,,,,,,
1774244700,4321.93,4326.905,4302.165,4310.315,4376.42476046481,4441.712523869593,29.075994169284446,28443,22726.44242272388,0,0,0,0,0,0,28.293583666491898,,,,,,,,
1774245600,4310.305,4310.52,4270.06,4294.715,4368.996600422554,4435.947915090393,29.88913744290699,31157,23529.352668178748,0,0,0,0,0,0,26.100638075253116,,,,,,,,
1774246500,4294.7,4310.485,4238.86,4243.78,4357.613273111413,4428.411918420181,32.87027048269935,35097,24631.03336644744,0,0,0,0,0,0,20.51080338108237,,,,,,,,
1774247400,4243.75,4249.715,4182.435,4182.97,4341.736611919467,4418.786745148801,35.32810830536366,44800,26551.88733154768,0,0,0,0,0,0,16.082440754928783,16.082440754928783,,16.082440754928783,,,,,
1774248300,4183.485,4230.11,4163.07,4220.705,4330.733738108606,4411.018833574338,37.59324342640912,42524,28073.04091901933,0,0,0,0,0,0,26.663618657642942,,,,,,,,
1774249200,4220.68,4222.52,4126.63,4130.26,4312.508852826006,4400.008683238089,41.75729746737992,46488,29826.846545779394,0,0,0,0,0,0,20.116405892196056,,,,,,,,
1774250100,4130.255,4160.22,4099.125,4135.85,4296.4489571145505,4389.6495191895365,43.13856193399566,46634,31427.527827133737,0,0,0,0,0,0,21.40100112969924,,,,,,,,
1774251000,4135.835,4216.295,4129.39,4215.33,4289.074506467773,4382.813459613476,46.26473608156738,36050,31867.76327216862,0,0,0,0,0,0,36.93053993259702,,,,,,,,
1774251900,4215.28,4232.57,4186.235,4204.44,4281.380460425248,4375.818421981575,46.269754932884,34292,32098.642960533514,0,0,0,0,0,0,35.884371543745104,,,,,,,,
1774252800,4204.52,4256.185,4203.03,4253.11,4278.810418568408,4371.006327001905,46.76155815196376,37789,32640.58172619699,0,0,0,0,0,0,43.5772416530171,,,,,,,,
1774253700,4253.07,4256.26,4211.41,4226.75,4274.077653244007,4365.349216139086,46.62501828396638,31544,32536.145371321087,0,0,0,0,0,0,40.727036941403114,,,,,,,,
